main_commit	main_feature_or_fix	comparison	files_at_commit	same_as_current_main	different_from_current_main	files_needing_behavior_review	files_identical_to_current_main
e3dcc1615c9167048ecfe536f87ad1d353fa8a49	Add mobile composer attachment menu with video support (#8843)	review-v2-path	19	13	6	apps/mobile/src/features/threads/NewTaskDraftScreen.tsx; apps/mobile/src/features/threads/ThreadComposer.tsx; apps/mobile/src/features/threads/ThreadDetailScreen.tsx; apps/mobile/src/features/threads/ThreadRouteScreen.tsx; apps/mobile/src/state/use-thread-composer-state.ts; docs/user/composer.md	apps/mobile/app.config.ts; apps/mobile/src/components/AppSymbol.tsx; apps/mobile/src/components/ComposerAttachmentButton.tsx; apps/mobile/src/components/ComposerToolbar.tsx; apps/mobile/src/components/ControlPill.tsx; apps/mobile/src/features/sharing/incoming-share-model.test.ts; apps/mobile/src/features/voice-input/ComposerDictationControl.tsx; apps/mobile/src/lib/composerFiles.test.ts; apps/mobile/src/lib/composerImages.ts; apps/mobile/src/lib/menu-action-colors.test.ts; apps/mobile/src/lib/menu-action-colors.ts; apps/mobile/src/state/use-composer-drafts.test.ts; docs/internals/mobile-navigation.md
7963ac7404ff2196c3e8e4198ecc02a5e742b0a1	chore(release): prepare v0.0.37	review-v2-path	4	2	2	apps/server/package.json; packages/contracts/package.json	apps/desktop/package.json; apps/web/package.json
cefec32d6fc5d14f03e110ebdde534bdbcc9b62b	fix(web): prevent pull request metadata overlap (#8790)	review-v2-path	3	2	1	apps/web/src/routes/_chat.pull-requests.tsx	apps/web/src/components/pullRequest/PullRequestRow.tsx; apps/web/src/components/pullRequest/pullRequestPresentation.tsx
352710d497cc640553e3e18e23fb5a5f3f890466	feat(mobile): add offline iPhone voice input (#8614)	review-v2-path	36	29	7	apps/mobile/src/features/threads/NewTaskDraftScreen.tsx; apps/mobile/src/features/threads/ThreadComposer.tsx; apps/mobile/src/features/threads/ThreadDetailScreen.tsx; docs/README.md; docs/user/composer.md; packages/client-runtime/package.json; pnpm-lock.yaml	apps/mobile/app.config.ts; apps/mobile/modules/t3-composer-editor/ios/T3ComposerEditorModule.swift; apps/mobile/modules/t3-composer-editor/ios/T3ComposerEditorView.swift; apps/mobile/package.json; apps/mobile/src/components/GlassSurface.tsx; apps/mobile/src/features/threads/use-composer-command-menu.test.ts; apps/mobile/src/features/threads/use-composer-command-menu.ts; apps/mobile/src/features/voice-input/ComposerDictationControl.tsx; apps/mobile/src/features/voice-input/useVoiceInputController.ts; apps/mobile/src/features/voice-input/voiceInputMetering.test.ts; apps/mobile/src/features/voice-input/voiceInputMetering.ts; apps/mobile/src/features/voice-input/voiceInputPresentation.test.ts; apps/mobile/src/features/voice-input/voiceInputPresentation.ts; apps/mobile/src/native/T3ComposerEditor.ios.tsx; apps/mobile/src/native/T3ComposerEditor.native.tsx; apps/mobile/src/native/T3ComposerEditor.tsx; apps/mobile/src/native/T3ComposerEditor.types.ts; apps/mobile/src/native/voiceTranscription.ios.test.ts; apps/mobile/src/native/voiceTranscription.ios.ts; apps/mobile/src/native/voiceTranscription.ts; docs/internals/voice-input.md; packages/client-runtime/README.md; packages/client-runtime/src/voice-input/controller.test.ts; packages/client-runtime/src/voice-input/controller.ts; packages/client-runtime/src/voice-input/index.ts; packages/client-runtime/src/voice-input/transcription.ts; patches/@react-native-ai__apple@0.12.0.patch; patches/expo-audio@57.0.4.patch; pnpm-workspace.yaml
8b817cbcaad71a53e2ef73f3881067f8aa8094bc	fix(web): use circle alert for failed tool calls (#8840)	review-v2-path	2	0	2	apps/web/src/components/chat/MessagesTimeline.test.tsx; apps/web/src/components/chat/MessagesTimeline.tsx	
17c48f7fc1af66110706b013bf41901ebcd8aedb	fix(web): fold interim turn responses (#8828)	review-v2-path	2	0	2	apps/web/src/components/chat/MessagesTimeline.logic.test.ts; apps/web/src/components/chat/MessagesTimeline.logic.ts	
e4f7b14fab0850bff134a3f6bfaf5b71cc8ac9fc	chore: add Windows setup script to t3.json (#8814)	identical-final-files	1	1	0		t3.json
c1e70b5f8c93428c1fe7af62f24ee6ff2bffff6e	fix(web,mobile): render Codex citations and artifact templates (#8584)	review-v2-path	19	9	10	apps/mobile/src/features/threads/ThreadDetailScreen.tsx; apps/mobile/src/features/threads/ThreadFeed.tsx; apps/web/src/components/ChatView.logic.test.ts; apps/web/src/components/ChatView.logic.ts; apps/web/src/components/ChatView.tsx; apps/web/src/components/chat/MessagesTimeline.logic.test.ts; apps/web/src/components/chat/MessagesTimeline.logic.ts; apps/web/src/components/chat/MessagesTimeline.tsx; packages/client-runtime/package.json; pnpm-lock.yaml	apps/web/src/components/ChatMarkdown.test.tsx; apps/web/src/components/ChatMarkdown.tsx; apps/web/src/markdown-clipboard.test.ts; packages/client-runtime/src/codexArtifactTemplates.test.ts; packages/client-runtime/src/codexArtifactTemplates.ts; packages/client-runtime/src/codexFileCitations.test.ts; packages/client-runtime/src/codexFileCitations.ts; packages/client-runtime/src/codexMarkdownDirectives.test.ts; packages/client-runtime/src/codexMarkdownDirectives.ts
e09b88b6a51bb7e4309498f01c2f36bf5ada43f4	fix(web): keep right panel synced with agent edits (#8803)	review-v2-path	7	4	3	apps/web/src/components/ChatView.tsx; apps/web/src/components/DiffPanel.tsx; apps/web/src/components/files/FilePreviewPanel.tsx	apps/web/src/components/files/FileBrowserPanel.tsx; apps/web/src/components/files/projectFilesQueryState.test.tsx; apps/web/src/hooks/useWorkspaceMutationRefresh.test.ts; apps/web/src/hooks/useWorkspaceMutationRefresh.ts
5885a68adb61805460047512040838bbb5e7ed65	fix(web): keep image preview above sidebar control (#8811)	identical-final-files	1	1	0		apps/web/src/components/chat/ExpandedImageDialog.tsx
9072aa1fd711170af425bf6a1a2828d0d54bbfa6	fix(server): stop overpricing cached Claude tokens (#8806)	identical-final-files	4	4	0		apps/server/src/usage/usagePricing.test.ts; apps/server/src/usage/usagePricing.ts; apps/server/src/usage/usageScanCache.test.ts; apps/server/src/usage/usageScanCache.ts
60f2ce0279d524bd70a573f6e0b6e9fab56e4b3e	fix(git): follow repository instructions in generated source control text (#8804)	identical-final-files	4	4	0		apps/server/src/git/GitManager.test.ts; apps/server/src/git/GitManager.ts; apps/server/src/textGeneration/TextGenerationPrompts.ts; docs/user/source-control.md
8f525af5afa93dff58775030d9b503d3bda36b7b	fix(web): open agent images in expanded preview (#8807)	review-v2-path	2	1	1	apps/web/src/components/chat/MessagesTimeline.tsx	apps/web/src/components/ChatMarkdown.tsx
12fe2d6d03062c5d7fc3beff168f8c4af1235b50	fix(windows): strip quotes from repaired PATH (#8746)	identical-final-files	4	4	0		apps/desktop/src/shell/DesktopShellEnvironment.test.ts; apps/desktop/src/shell/DesktopShellEnvironment.ts; packages/shared/src/shell.test.ts; packages/shared/src/shell.ts
6e324b9bbfc72e694c3c16abeb59716c37fc02d5	fix(web): reduce title bar scroll fade height (#8799)	review-v2-path	5	1	4	apps/web/src/components/chat/MessagesTimeline.test.tsx; apps/web/src/components/chat/MessagesTimeline.tsx; apps/web/src/index.css; apps/web/src/routes/_chat.pull-requests.tsx	apps/web/src/components/settings/settingsLayout.tsx
86c9a9288b5704e79bbe68fb0834d56036456f3e	feat(mobile): pick, share, and receive files in threads (#8237)	review-v2-path	47	37	10	apps/mobile/src/features/threads/NewTaskDraftScreen.tsx; apps/mobile/src/features/threads/ThreadComposer.tsx; apps/mobile/src/features/threads/ThreadDetailScreen.tsx; apps/mobile/src/features/threads/ThreadFeed.tsx; apps/mobile/src/features/threads/ThreadRouteScreen.tsx; apps/mobile/src/lib/projectThreadStartTurn.ts; apps/mobile/src/state/use-thread-composer-state.ts; apps/mobile/src/state/use-thread-outbox-drain.ts; docs/user/composer.md; pnpm-lock.yaml	apps/mobile/app.config.ts; apps/mobile/src/components/ComposerAttachmentStrip.tsx; apps/mobile/src/connection/platform.ts; apps/mobile/src/features/home/usePendingTaskListActions.ts; apps/mobile/src/features/sharing/IncomingShareProvider.tsx; apps/mobile/src/features/sharing/incoming-share-inbox.test.ts; apps/mobile/src/features/sharing/incoming-share-inbox.ts; apps/mobile/src/features/sharing/incoming-share-model.test.ts; apps/mobile/src/features/sharing/incoming-share-model.ts; apps/mobile/src/features/sharing/incoming-share-storage.test.ts; apps/mobile/src/features/sharing/incoming-share-storage.ts; apps/mobile/src/features/threads/NewTaskRouteScreen.tsx; apps/mobile/src/features/threads/new-task-flow-provider.tsx; apps/mobile/src/features/threads/use-project-actions.ts; apps/mobile/src/lib/attachmentDownload.test.ts; apps/mobile/src/lib/attachmentDownload.ts; apps/mobile/src/lib/attachmentUpload.test.ts; apps/mobile/src/lib/attachmentUpload.ts; apps/mobile/src/lib/composer-image-schema.ts; apps/mobile/src/lib/composerAttachmentFiles.test.ts; apps/mobile/src/lib/composerAttachmentFiles.ts; apps/mobile/src/lib/composerFiles.test.ts; apps/mobile/src/lib/composerImages.ts; apps/mobile/src/state/attachments.ts; apps/mobile/src/state/pending-task-editor-writes.test.ts; apps/mobile/src/state/pending-task-editor-writes.ts; apps/mobile/src/state/thread-outbox-manager.ts; apps/mobile/src/state/thread-outbox-model.ts; apps/mobile/src/state/thread-outbox-removal.test.ts; apps/mobile/src/state/thread-outbox-removal.ts; apps/mobile/src/state/thread-outbox.test.ts; apps/mobile/src/state/thread-outbox.ts; apps/mobile/src/state/use-composer-drafts.test.ts; apps/mobile/src/state/use-composer-drafts.ts; apps/mobile/src/state/use-thread-outbox-drain.test.ts; patches/expo-sharing@57.0.16.patch; pnpm-workspace.yaml
7880a6e583f8a04db2eaeef2366ce9c81c3f7bec	fix(grok): allow model changes in existing threads (#8392)	review-v2-path	2	1	1	apps/server/src/provider/Layers/GrokProvider.ts	apps/server/src/provider/Layers/GrokProvider.test.ts
7980dfddb193864e07a5bcc013b0ccb93fb4300c	fix(web,mobile): snooze menu no longer offers the same wake time twice (#8741)	review-v2-path	2	1	1	packages/client-runtime/src/state/threadSettled.ts	packages/client-runtime/src/state/threadSnoozed.test.ts
ac4aae101d060b5355a5de58e23c7387886d9021	feat(web): play video attachments in chat (#8688)	review-v2-path	23	13	10	apps/server/src/http.test.ts; apps/web/src/components/ChatView.logic.test.ts; apps/web/src/components/ChatView.logic.ts; apps/web/src/components/ChatView.tsx; apps/web/src/components/chat/ChatComposer.tsx; apps/web/src/components/chat/MessagesTimeline.test.tsx; apps/web/src/components/chat/MessagesTimeline.tsx; apps/web/src/composerDraftStore.ts; apps/web/src/types.ts; docs/user/composer.md	apps/desktop/src/electron/ElectronProtocol.test.ts; apps/desktop/src/electron/ElectronProtocol.ts; apps/server/src/assets/AssetAccess.test.ts; apps/server/src/assets/AssetAccess.ts; apps/server/src/http.ts; apps/web/src/components/chat/ExpandedImageDialog.test.tsx; apps/web/src/components/chat/ExpandedImageDialog.tsx; apps/web/src/components/chat/ExpandedImagePreview.test.ts; apps/web/src/components/chat/ExpandedImagePreview.tsx; apps/web/src/components/chat/composerAttachmentFiles.test.ts; apps/web/src/components/chat/composerAttachmentFiles.ts; apps/web/src/components/pullRequest/PullRequestMarkdown.tsx; apps/web/src/composerDraftStore.test.ts
f15680bd3c08a154bacb9b4d163cc8608a310970	feat(mobile): update tool summaries and chat transitions (#8793)	review-v2-path	14	5	9	apps/mobile/src/features/threads/ThreadComposer.tsx; apps/mobile/src/features/threads/ThreadDetailScreen.tsx; apps/mobile/src/features/threads/ThreadFeed.tsx; apps/mobile/src/lib/threadActivity.test.ts; apps/mobile/src/lib/threadActivity.ts; apps/web/src/components/chat/MessagesTimeline.tsx; packages/client-runtime/package.json; packages/client-runtime/src/work-log/presentation.ts; pnpm-lock.yaml	apps/mobile/src/features/threads/floating-working-control.tsx; apps/mobile/src/features/threads/thread-work-log.tsx; packages/client-runtime/src/work-log/commandLabel.ts; patches/@legendapp__list@3.3.5.patch; patches/react-native-keyboard-controller@1.21.13.patch
2daff8c25adf701fddd062ae93b94cc57d420ec2	test(web): remove tests for unreachable helpers (#8738)	review-v2-path	13	0	13	apps/web/src/appearanceFonts.test.ts; apps/web/src/appearanceFonts.ts; apps/web/src/components/Sidebar.logic.test.ts; apps/web/src/components/Sidebar.logic.ts; apps/web/src/pendingUserInput.test.ts; apps/web/src/pendingUserInput.ts; apps/web/src/providerUpdateDismissal.test.ts; apps/web/src/providerUpdateDismissal.ts; apps/web/src/threadSync.test.ts; apps/web/src/timestampFormat.test.ts; apps/web/src/timestampFormat.ts; apps/web/src/versionSkew.test.ts; apps/web/src/versionSkew.ts	
8dcb96314c976899e4df6951fb9af03131c2a46f	revert(web): restore previous composer banners (#8733)	review-v2-path	33	17	16	apps/web/src/components/BranchToolbar.tsx; apps/web/src/components/ChatView.logic.test.ts; apps/web/src/components/ChatView.logic.ts; apps/web/src/components/ChatView.tsx; apps/web/src/components/chat/ChatComposer.tsx; apps/web/src/components/chat/ComposerPendingApprovalPanel.tsx; apps/web/src/components/chat/ComposerPendingUserInputPanel.tsx; apps/web/src/components/chat/MessagesTimeline.logic.test.ts; apps/web/src/components/chat/MessagesTimeline.logic.ts; apps/web/src/components/chat/MessagesTimeline.test.tsx; apps/web/src/components/chat/MessagesTimeline.tsx; apps/web/src/index.css; apps/web/src/session-logic.test.ts; apps/web/src/session-logic.ts; apps/web/src/versionSkew.test.ts; apps/web/src/versionSkew.ts	apps/web/src/components/chat/ComposerActivityStatus.tsx; apps/web/src/components/chat/ComposerBanner.tsx; apps/web/src/components/chat/ComposerBannerStack.test.tsx; apps/web/src/components/chat/ComposerBannerStack.tsx; apps/web/src/components/chat/ComposerCommandMenu.test.tsx; apps/web/src/components/chat/ComposerCommandMenu.tsx; apps/web/src/components/chat/ComposerPlanFollowUpBanner.tsx; apps/web/src/components/chat/ComposerServerUpdateStatus.tsx; apps/web/src/components/chat/ComposerStashBadge.test.tsx; apps/web/src/components/chat/ComposerStashBadge.tsx; apps/web/src/components/chat/ComposerStashMenu.test.tsx; apps/web/src/components/chat/ComposerStashMenu.tsx; apps/web/src/components/chat/ComposerSurface.tsx; apps/web/src/components/chat/ComposerTasksBadge.test.tsx; apps/web/src/components/chat/ComposerTasksBadge.tsx; apps/web/src/components/chat/ThreadSyncStatusPill.test.tsx; apps/web/src/components/chat/ThreadSyncStatusPill.tsx
1f8ed54add4133ac39effceded8fc1fff12d8e03	fix(mobile): reduce dev-client reload and Metro startup cost (#8694)	review-v2-path	31	27	4	apps/mobile/src/connection/runtime.ts; apps/mobile/src/features/home/HomeScreen.tsx; packages/client-runtime/src/connection/registry.test.ts; pnpm-lock.yaml	.agents/skills/test-t3-mobile/SKILL.md; AGENTS.md; apps/mobile/README.md; apps/mobile/app.config.ts; apps/mobile/package.json; apps/mobile/src/components/AppSymbol.ios.tsx; apps/mobile/src/components/AppSymbol.tabler.d.ts; apps/mobile/src/components/AppSymbol.tsx; apps/mobile/src/components/ControlPill.tsx; apps/mobile/src/features/home/HomeRouteScreen.tsx; apps/mobile/src/features/home/home-thread-navigation.test.ts; apps/mobile/src/features/home/home-thread-navigation.ts; apps/mobile/src/features/home/thread-swipe-actions.tsx; apps/mobile/src/lib/foundation-fast-refresh.ts; apps/mobile/src/lib/hot-swappable-atom-runtime.test.ts; apps/mobile/src/lib/hot-swappable-atom-runtime.ts; apps/mobile/src/lib/runtime.ts; apps/mobile/src/lib/uniwind-dev-refresh.test.ts; apps/mobile/src/state/atom-registry.ts; apps/mobile/src/state/remote-environment-projections.test.ts; apps/mobile/src/state/remote-environment-projections.ts; apps/mobile/src/state/use-remote-environment-registry.ts; docs/internals/mobile-development.md; packages/client-runtime/src/connection/registry.ts; patches/@react-native-menu__menu@2.0.0.patch; patches/uniwind@1.11.0.patch; pnpm-workspace.yaml
3d32797f6f4614205debf8a61f09e950f5f9a81c	fix(web): unify activity logs and composer banners (#8693)	review-v2-path	33	17	16	apps/web/src/components/BranchToolbar.tsx; apps/web/src/components/ChatView.logic.test.ts; apps/web/src/components/ChatView.logic.ts; apps/web/src/components/ChatView.tsx; apps/web/src/components/chat/ChatComposer.tsx; apps/web/src/components/chat/ComposerPendingApprovalPanel.tsx; apps/web/src/components/chat/ComposerPendingUserInputPanel.tsx; apps/web/src/components/chat/MessagesTimeline.logic.test.ts; apps/web/src/components/chat/MessagesTimeline.logic.ts; apps/web/src/components/chat/MessagesTimeline.test.tsx; apps/web/src/components/chat/MessagesTimeline.tsx; apps/web/src/index.css; apps/web/src/session-logic.test.ts; apps/web/src/session-logic.ts; apps/web/src/versionSkew.test.ts; apps/web/src/versionSkew.ts	apps/web/src/components/chat/ComposerActivityStatus.tsx; apps/web/src/components/chat/ComposerBanner.tsx; apps/web/src/components/chat/ComposerBannerStack.test.tsx; apps/web/src/components/chat/ComposerBannerStack.tsx; apps/web/src/components/chat/ComposerCommandMenu.test.tsx; apps/web/src/components/chat/ComposerCommandMenu.tsx; apps/web/src/components/chat/ComposerPlanFollowUpBanner.tsx; apps/web/src/components/chat/ComposerServerUpdateStatus.tsx; apps/web/src/components/chat/ComposerStashBadge.test.tsx; apps/web/src/components/chat/ComposerStashBadge.tsx; apps/web/src/components/chat/ComposerStashMenu.test.tsx; apps/web/src/components/chat/ComposerStashMenu.tsx; apps/web/src/components/chat/ComposerSurface.tsx; apps/web/src/components/chat/ComposerTasksBadge.test.tsx; apps/web/src/components/chat/ComposerTasksBadge.tsx; apps/web/src/components/chat/ThreadSyncStatusPill.test.tsx; apps/web/src/components/chat/ThreadSyncStatusPill.tsx
c0e09f323ac9f6bf4b9119cbad841db3379588d6	fix(web): render nested markdown images correctly (#8501)	review-v2-path	8	7	1	apps/web/src/components/files/FilePreviewPanel.tsx	apps/web/src/components/ChatMarkdown.tsx; apps/web/src/components/ChatMarkdown.workspace-images.test.tsx; apps/web/src/components/files/FileMarkdownPreview.tsx; apps/web/src/markdown-links.test.ts; apps/web/src/markdown-links.ts; packages/client-runtime/src/markdownImages.test.ts; packages/client-runtime/src/markdownImages.ts
72c44a847c0a76f33b0d21f47548125b7032ec35	perf(desktop): skip duplicate browser updates (#8018)	identical-final-files	4	4	0		apps/desktop/src/preview/Manager.test.ts; apps/desktop/src/preview/Manager.ts; apps/web/src/previewStateStore.test.ts; apps/web/src/previewStateStore.ts
660cddd3bc9801e089afcabba11c62f41aeac5c3	fix(web): four composer spacing defects (#8090)	review-v2-path	6	3	3	apps/web/src/components/ChatView.logic.test.ts; apps/web/src/components/ChatView.logic.ts; apps/web/src/components/ChatView.tsx	apps/web/src/components/chat/ComposerStashBadge.tsx; apps/web/src/components/chat/ComposerTasksBadge.test.tsx; apps/web/src/components/chat/ComposerTasksBadge.tsx
ebb9b9fda03d33a81cad3ce7f4d1106adba3044b	fix(client-runtime): refresh edited pull request comments (#8094)	identical-final-files	2	2	0		packages/client-runtime/src/state/pullRequests.test.ts; packages/client-runtime/src/state/pullRequests.ts
fc262f1a28d8305951c751f2486da6ca72e6c1d1	fix(server): retry automatic thread title generation (#8087)	review-v2-path	2	0	2	apps/server/src/orchestration/Layers/ProviderCommandReactor.test.ts; apps/server/src/orchestration/Layers/ProviderCommandReactor.ts	
